,Methanobrevibacter_smithii,Methanosphaera_stadtmanae,Rothia_mucilaginosa,Propionibacterium_freudenreichii,Bifidobacterium_animalis,Bifidobacterium_bifidum,Bifidobacterium_breve,Bifidobacterium_catenulatum,Bifidobacterium_dentium,Bifidobacterium_pseudocatenulatum,Collinsella_intestinalis,Collinsella_unclassified,Eggerthella_sp_1_3_56FAA,Slackia_piriformis,Bacteroides_cellulosilyticus,Bacteroides_eggerthii,Bacteroides_faecis,Bacteroides_finegoldii,Bacteroides_fragilis,Bacteroides_intestinalis,Bacteroides_massiliensis,Bacteroides_salyersiae,Bacteroides_sp_2_1_22,Bacteroides_stercoris,Bacteroidales_bacterium_ph8,Barnesiella_intestinihominis,Odoribacter_laneus,Odoribacter_splanchnicus,Parabacteroides_goldsteinii,Parabacteroides_unclassified,Paraprevotella_clara,Paraprevotella_unclassified,Prevotella_copri,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_senegalensis,Alistipes_shahii,Alistipes_sp_AP11,Alistipes_sp_HGB5,Alistipes_unclassified,Enterococcus_avium,Enterococcus_faecalis,Enterococcus_faecium,Lactobacillus_acidophilus,Lactobacillus_casei_paracasei,Lactobacillus_fermentum,Lactobacillus_gasseri,Lactobacillus_plantarum,Lactobacillus_rhamnosus,Lactobacillus_salivarius,Pediococcus_acidilactici,Pediococcus_lolii,Pediococcus_unclassified,Leuconostoc_citreum,Lactococcus_lactis,Streptococcus_australis,Streptococcus_lutetiensis,Streptococcus_mutans,Streptococcus_sanguinis,Butyricicoccus_pullicaecorum,Clostridiaceae_bacterium_JC118,Clostridium_asparagiforme,Clostridium_butyricum,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_nexile,Clostridium_perfringens,Clostridium_scindens,Clostridium_sp_KLE_1755,Clostridium_sp_L2_50,Clostridium_symbiosum,Clostridiales_bacterium_1_7_47FAA,Eubacterium_siraeum,Eubacterium_sp_3_1_31,Eubacterium_ventriosum,Anaerostipes_caccae,Anaerostipes_unclassified,Blautia_hansenii,Blautia_hydrogenotrophica,Blautia_producta,Coprococcus_catus,Coprococcus_sp_ART55_1,Dorea_unclassified,Lachnospiraceae_bacterium_1_4_56FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_4_1_37FAA,Lachnospiraceae_bacterium_5_1_57FAA,Lachnospiraceae_bacterium_6_1_63FAA,Lachnospiraceae_bacterium_8_1_57FAA,Lachnospiraceae_bacterium_9_1_43BFAA,Roseburia_unclassified,Oscillibacter_sp_KLE_1728,Oscillibacter_sp_KLE_1745,Clostridium_difficile,Anaerotruncus_colihominis,Anaerotruncus_unclassified,Ruminococcaceae_bacterium_D16,Ruminococcus_callidus,Ruminococcus_lactaris,Subdoligranulum_sp_4_3_54A2FAA,Catenibacterium_mitsuokai,Clostridium_ramosum,Clostridium_spiroforme,Erysipelotrichaceae_bacterium_21_3,Erysipelotrichaceae_bacterium_2_2_44A,Erysipelotrichaceae_bacterium_3_1_53,Erysipelotrichaceae_bacterium_5_2_54FAA,Erysipelotrichaceae_bacterium_6_1_45,Eubacterium_biforme,Eubacterium_cylindroides,Eubacterium_dolichum,Holdemania_filiformis,Holdemania_unclassified,Turicibacter_unclassified,Acidaminococcus_intestini,Acidaminococcus_unclassified,Phascolarctobacterium_succinatutens,Megamonas_hypermegale,Megamonas_unclassified,Megasphaera_micronuciformis,Megasphaera_unclassified,Veillonella_atypica,Veillonella_dispar,Fusobacterium_nucleatum,Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis,Sutterella_wadsworthensis,Bilophila_wadsworthia,Desulfovibrio_piger,Citrobacter_unclassified,Enterobacter_cloacae,Klebsiella_oxytoca,Klebsiella_pneumoniae,Klebsiella_unclassified,Proteus_mirabilis,Haemophilus_parainfluenzae,Methanobrevibacter_unclassified,Collinsella_stercoris,Bacteroides_clarus,Bacteroides_plebeius,Lactobacillus_delbrueckii,Lactobacillus_sakei
Validation|LLDeep_0018,6.619630764,2.465443757,-3.568317037,-1.103620885,8.043138317,1.541119501,-2.680750272,-1.387541278,-0.175560204,1.319519906,-4.035295935,-1.389994651,3.709041016,1.40192576,2.621478349,4.622246859,-4.967301381,-4.456475757,-4.505299564,-2.809031363,6.829334328,-0.095904235,3.918670566,2.53159203,6.596772626,7.222587669,1.618724592,5.245447485,-0.916830231,4.014547952,3.035097259,4.297590658,6.23405444,5.794806117,6.751142074,-2.436981869,5.814334365,3.362451657,3.241848321,-2.6628501,0.072907687,-4.120003521,-1.946213102,0.40136675,-1.519617626,-2.033802799,-2.93755716,-3.924437235,-4.168827327,-1.990756329,-2.331945931,-1.53440801,-1.094277865,0.368032741,-1.029921454,-1.645100093,1.694772179,-1.714155862,-1.142904065,-2.133118263,-1.532656462,-2.498221663,-1.892625942,-1.872298707,-2.744807496,-2.296980817,-2.518412198,-3.158999411,3.893382856,3.844775498,-1.925638375,-1.69651486,3.558603168,-1.446534133,6.72394771,-2.003863612,-2.723157369,-2.115388471,-1.660337234,-2.555576873,6.782620392,5.053653563,-2.41555812,-2.77924943,-1.895229771,-0.857853634,-3.426858462,-2.09454871,-3.336096071,-0.101152457,-3.568317037,2.963573843,3.857156557,2.524319303,1.435831957,-2.354906177,-0.160665064,-3.053956532,1.981289742,-3.331499047,3.159350084,3.015483441,-2.128450261,2.989436701,-3.001286473,-2.000287032,-2.353537361,-1.438754093,-2.195619815,-2.930419454,-0.614718592,-0.34794146,-1.564781566,-1.579900792,-1.745289624,-2.857686233,-3.203712789,8.262542088,3.248787903,3.349833408,-3.308680905,0.181311905,-2.345828643,-2.380843371,-1.090789358,-1.117603432,-1.185996506,-2.036813087,-1.890600569,-0.249002525,-1.777684227,-3.120539759,-3.463223984,-1.409677622,-2.052098573,1.657545915,-4.085620655,5.373293578,2.278910241,4.104875541,2.741987076,0.105026037,1.476930071
Validation|LLDeep_0021,8.557010867,2.371123762,-3.663351471,-1.198655319,-3.521892895,6.537912238,-2.775784706,-1.482575711,-0.270594638,1.224485472,-4.130330368,-1.485029085,3.614721021,1.306891326,1.767857352,-3.292228075,6.841118625,-4.551510191,7.611095304,-2.904065797,-1.862008795,-0.190938669,3.82435057,6.020547863,4.708605317,5.186520365,1.523690159,5.934145982,-1.011864664,-1.793874564,0.463966903,0.961173904,3.798071134,3.617211648,-0.65362699,-2.532016302,5.540848149,3.268131662,3.147528326,-2.757884534,-0.022126747,-4.215037954,-2.041247536,0.306332317,-1.61465206,-2.128837233,-3.032591593,-4.019471669,-4.263861761,-2.085790762,-2.426980365,-1.629442443,-1.189312299,0.272998308,-1.124955888,-1.740134527,1.599737746,-1.809190296,-1.237938499,-2.228152697,-1.627690896,-2.593256096,-1.987660376,-1.96733314,2.640345461,-2.392015251,-2.613446632,-3.254033845,3.798348422,3.750455503,-2.020672809,4.089824816,7.211430857,-1.541568567,6.587401318,-2.098898046,-2.818191803,-2.210422905,-1.755371668,-2.650611306,6.740592965,5.528259807,-2.510592554,-2.874283864,-1.990264205,-0.952888068,-3.521892895,-2.189583144,-3.431130505,-0.196186891,-3.663351471,4.123034895,3.762836562,2.429284869,1.340797523,-2.449940611,-0.255699497,2.01917178,4.26882481,5.387157028,3.06431565,2.921163446,-2.223484695,2.895116706,-3.096320907,-2.095321466,-2.448571794,-1.533788527,-2.290654249,3.846941687,-0.709753026,-0.442975894,-1.659816,-1.674935226,-1.840324058,-2.952720666,-3.298747222,-0.687840352,3.154467908,3.254798974,-3.403715339,0.086277471,-2.440863077,-2.475877804,-1.185823791,-1.212637866,-1.28103094,3.105111518,-1.985635003,-0.344036959,-1.872718661,-3.215574192,-3.558258418,-1.504712056,-2.147133007,1.562511481,-4.180655088,1.733623788,2.184590246,4.686554296,2.647667081,0.009991603,1.381895637
Validation|LLDeep_0022,-0.284690555,2.2449012,-3.788754564,-1.324058412,-3.647295989,6.813178418,-2.901187799,-1.607978805,-0.395997731,1.099082378,-4.255733462,-1.610432178,3.488498458,5.682140051,-3.598331056,7.031913054,6.613655287,-4.676913285,4.812024232,-3.029468891,6.513532389,-0.316341763,3.698128008,6.916575106,6.603233177,7.181302297,1.398287065,3.40239065,-1.137267758,5.595040641,4.707608077,5.764998629,-3.040916572,4.812519445,4.811859106,-2.657419396,6.374543422,3.141909099,3.021305764,-2.883287627,-0.147529841,-4.340441048,-2.16665063,0.180929223,-1.740055154,-2.254240326,-3.157994687,-4.144874763,-4.389264855,-2.211193856,-2.552383458,-1.754845537,-1.314715392,0.147595214,-1.250358981,-1.865537621,1.474334652,-1.934593389,-1.363341592,-2.35355579,-1.75309399,-2.71865919,-2.11306347,-2.092736234,-2.965245023,-2.517418345,-2.738849726,-3.379436938,3.672945329,3.62423294,-2.146075903,-1.916952387,5.68455793,-1.666971661,5.459566955,-2.22430114,-2.943594897,-2.335825999,-1.880774761,-2.7760144,5.971825924,4.833216035,-2.635995648,-2.999686958,-2.115667299,-1.078291161,-3.647295989,-2.314986237,-3.556533598,5.294803984,-3.788754564,-2.502161563,3.636614,2.303881775,1.215394429,-2.575343705,-0.381102591,-3.274394059,4.870855297,4.884154805,2.938912556,2.794940883,-2.348887789,2.768894143,-3.221724,-2.220724559,-2.573974888,-1.65919162,-2.416057342,4.002661349,4.188469649,-0.568378988,-1.785219094,-1.80033832,-1.965727151,-3.07812376,-3.424150316,-0.813243446,3.028245346,3.12939588,-3.529118433,-0.039125623,-2.56626617,-2.601280898,-1.311226885,-1.338040959,-1.406434034,5.612544267,-2.111038096,-0.469440052,-1.998121755,-3.340977286,-3.683661512,-1.63011515,-2.272536101,1.437108388,-4.306058182,1.608220695,2.058367684,2.317744976,7.605941297,-0.115411491,1.256492543
Validation|LLDeep_0024,0.154208404,2.684852493,-3.349855605,-0.885159453,-3.20839703,-2.80663168,-2.46228884,5.293197283,5.155113889,1.537981337,-3.816834503,-1.171533219,3.928449751,1.620387192,-3.159432097,5.324854603,-4.748839949,-4.238014325,-4.286838132,-2.590569932,-1.54851293,0.122557197,4.138079301,-0.772138496,4.675296638,5.368788927,1.837186024,3.841289609,-0.698368799,-1.480378699,0.777462769,1.27466977,6.073209631,4.706367099,5.281916456,-2.218520437,5.162108413,3.581860392,3.461257056,-2.444388668,0.291369118,-3.901542089,-1.72775167,0.619828182,-1.301156195,-1.815341367,-2.719095728,-3.705975803,-3.950365896,-1.772294897,-2.113484499,-1.315946578,-0.875816433,0.586494173,-0.811460022,-1.426638661,1.913233611,5.469965615,-0.924442633,-1.914656831,-1.31419503,-2.279760231,-1.674164511,-1.653837275,-2.526346064,-2.078519385,-2.299950767,-2.940537979,4.111844288,4.064184233,-1.707176944,-1.478053428,-2.756409785,-1.228072701,-3.053722569,-1.78540218,-2.504695937,-1.896927039,2.31902777,-2.337115441,6.979222055,8.179556038,-2.197096689,2.448649344,-1.676768339,-0.639392202,-3.20839703,-1.876087278,-3.117634639,0.117308975,-3.349855605,-2.063262604,4.076565292,2.742780735,1.654293388,-2.136444745,0.057796368,-2.8354951,-1.352409627,7.67451887,3.377811515,3.234892176,-1.90998883,3.208845436,-2.782825041,-1.7818256,-2.135075929,-1.220292661,-1.977158383,8.82608647,-0.39625716,-0.129480028,-1.346320135,-1.36143936,-1.526828192,-2.639224801,-2.985251357,6.326606881,3.468196638,3.568294839,-3.090219474,0.399773336,-2.127367211,-2.162381939,-0.872327926,-0.899142,-0.967535075,1.915641665,-1.672139137,-0.030541093,-1.559222796,-2.902078327,-3.244762552,-1.19121619,-1.833637141,1.876007347,-3.867159223,2.047119654,2.498318976,2.043319109,2.961395812,7.986667136,1.695391503
Validation|LLDeep_0026,0.675678016,3.203349671,-2.828385993,-0.363689841,-2.686927418,-2.285162068,-1.940819228,-0.647610234,0.56437084,2.059450949,-3.295364891,-0.650063607,4.44694693,2.141856804,-2.637962485,-2.457262598,-4.227370337,-3.716544713,-3.76536852,-2.06910032,-1.027043318,0.644026809,4.656576479,-0.250668884,-3.184506191,-1.897940547,2.358655636,4.362759221,-0.176899187,-0.958909087,1.298932381,1.796139382,-2.080548,6.007046459,0.181338488,-1.697050825,-3.532569255,4.100357571,3.979754235,-1.922919056,0.81283873,-3.380072477,-1.206282058,1.141297794,-0.779686583,-1.293871755,-2.197626116,-3.184506191,-3.428896284,-1.250825285,-1.592014887,-0.794476966,-0.354346821,1.107963785,-0.28999041,-0.905169049,2.434703223,5.334795561,-0.402973021,-1.393187219,-0.792725418,-1.758290619,-1.152694899,-1.132367663,-2.004876452,-1.557049773,-1.778481155,-2.419068367,4.6333139,4.582681412,-1.185707332,-0.956583816,-2.234940173,-0.706603089,9.451584531,-1.263932568,-1.983226325,-1.375457427,-0.92040619,-1.815645829,9.418448011,5.793584607,-1.675627077,-2.039318387,8.179928204,-0.11792259,-2.686927418,-1.354617666,-2.596165027,0.638778587,-2.828385993,-1.541792992,4.595062471,3.264250347,2.175763,-1.614975133,0.57926598,-2.314025488,-0.830940015,4.120429197,3.899281127,3.753389355,-1.388519218,3.727342614,-2.261355429,-1.260355988,-1.613606317,-0.698823049,-1.455688771,-2.19048841,0.125212452,0.391989584,-0.824850523,-0.839969748,-1.00535858,-2.117755189,-2.463781745,0.147125125,3.986693817,4.089764451,-2.568749862,0.921242948,-1.605897599,-1.640912327,-0.350858314,-0.377672388,-0.446065463,-1.296882043,-1.150669525,0.490928519,-1.037753184,-2.380608715,-2.72329294,-0.669746578,-1.312167529,2.397476959,-3.345689611,2.568589266,3.016816155,2.564788721,3.47989299,7.901561244,2.216861115
Validation|LLDeep_0027,0.463715551,2.991782659,-3.040348458,-0.575652306,-2.898889883,-2.497124533,-2.152781693,-0.859572699,0.352408375,1.847488484,-3.507327356,-0.862026072,4.235379917,1.929894339,-2.84992495,-2.669225063,-4.439332802,-3.928507178,6.415255081,-2.281062785,-1.239005783,0.432064344,4.445009467,-0.462631349,5.729677376,5.195925643,2.146693171,4.150796756,-0.388861652,5.19810287,1.086969916,1.584176917,-2.292510465,3.719365029,4.929805423,-1.90901329,5.811841475,3.888790558,3.768187222,-2.134881521,0.600876265,-3.592034942,-1.418244523,0.929335329,-0.991649048,-1.50583422,-2.409588581,-3.396468656,-3.640858749,-1.46278775,-1.803977352,-1.006439431,-0.566309286,0.89600132,-0.501952875,-1.117131514,2.222740758,-1.186187283,-0.614935486,-1.605149684,-1.004687883,-1.970253084,-1.364657364,-1.344330128,-2.216838917,-1.769012238,-1.99044362,-2.631030832,4.421351435,4.371114399,-1.397669797,-1.168546281,7.729643214,-0.918565554,-2.744215422,-1.475895033,-2.19518879,-1.587419892,-1.132368655,-2.027608294,8.741813227,9.657273781,-1.887589542,4.499285009,-1.367261192,-0.329885055,-2.898889883,-1.566580131,-2.808127492,0.426816122,-3.040348458,-1.753755457,4.383495458,3.052287882,1.963800535,-1.826937598,0.367303515,-2.525987953,4.486960909,-2.803530468,3.687318662,3.541822342,-1.600481683,3.515775602,-2.473317894,-1.472318453,-1.825568782,-0.910785514,-1.667651236,-2.402450875,-0.086750013,0.180027119,-1.036812988,-1.051932213,-1.217321045,-2.329717654,-2.67574421,-0.06483734,3.775126805,3.877801986,-2.780712327,0.709280483,-1.817860064,-1.852874792,-0.562820779,-0.589634853,-0.658027928,-1.508844508,-1.36263199,0.278966054,-1.249715649,-2.59257118,-2.935255405,-0.881709043,-1.524129994,2.185514494,-3.557652076,2.356626801,2.805249142,2.352826256,3.268325978,0.632994615,2.00489865
Validation|LLDeep_0028,8.872683544,2.47542848,-3.558103187,-1.093407035,-3.416644612,-3.014879261,-2.670536422,-1.377327428,-0.165346354,5.595127256,-4.025082085,-1.379780801,3.719025739,1.41213961,-3.367679679,-3.186979792,0.221107692,-4.446261907,5.278045587,-2.798817514,-1.756760512,-0.085690385,3.928655288,6.875036072,4.135735996,7.161782519,1.628938442,3.633042027,-0.906616381,-1.688626281,0.569215187,1.066422188,-2.810265194,-1.08180506,3.725162459,-2.426768019,4.785908679,3.37243638,3.251833044,-2.65263625,0.083121537,-4.109789671,-1.935999252,0.4115806,-1.509403776,-2.023588949,-2.92734331,-3.914223385,-4.158613477,-1.980542479,-2.321732081,-1.52419416,-1.084064015,0.378246591,-1.019707604,-1.634886243,1.704986029,-1.703942012,-1.132690215,-2.122904413,-1.522442612,-2.488007813,-1.882412092,-1.862084857,-2.734593646,5.877365506,-2.508198348,-3.148785561,3.903596706,3.854760221,-1.915424525,-1.68630101,7.272511491,-1.436320283,4.231597944,-1.993649762,-2.712943519,-2.105174621,-1.650123384,-2.545363023,6.523945628,5.063867413,-2.40534427,-2.76903558,3.007861912,-0.847639784,-3.416644612,-2.08433486,-3.325882221,-0.090938607,-3.558103187,5.485542247,3.86714128,2.534533153,1.446045807,-2.344692327,-0.150451214,1.868929847,-1.560657208,5.327184909,3.169563934,3.025468164,3.49702115,2.999421423,-2.991072623,-1.990073182,-2.343323511,-1.428540243,-2.185405965,6.572827722,5.005878345,-0.33772761,-1.554567716,-1.569686942,-1.735075774,-2.847472383,-3.193498939,7.094260274,3.258772626,3.360047258,-3.298467055,0.191525755,-2.335614793,-2.370629521,-1.080575508,-1.107389582,-1.175782657,0.99262394,-1.880386719,-0.238788675,-1.767470378,-3.110325909,-3.453010134,-1.399463772,-2.041884723,1.667759765,-4.075406805,5.406791783,2.288894964,1.835071527,2.751971799,0.115239887,1.487143921
Validation|LLDeep_0029,0.50735191,3.035457807,-2.996712099,-0.532015947,-2.855253523,-2.453488173,-2.109145334,-0.815936339,0.396044734,1.891124844,-3.463690996,-0.818389713,4.279055066,1.973530698,-2.80628859,-2.625588703,-4.395696443,-3.884870819,-3.933694626,-2.237426425,-1.195369423,0.475700703,4.488684615,-0.41899499,6.969989637,7.643604947,2.190329531,4.194433115,-0.345225292,3.60612655,1.130606275,1.627813276,-2.248874106,-1.689261414,5.122322536,-1.86537693,-3.70089536,3.932465707,3.811862371,9.385360864,0.644512625,-3.548398582,-1.374608164,0.972971689,-0.948012688,-1.462197861,-2.365952221,-3.352832297,-3.597222389,-1.41915139,-1.760340992,-0.962803071,-0.522672927,0.93963768,-0.458316516,-1.073495155,2.266377118,-1.142550924,-0.571299127,-1.561513325,-0.961051524,-1.926616724,-1.321021004,-1.300693768,-2.173202557,-1.725375879,-1.94680726,-2.587394473,4.464987794,4.414789548,-1.354033437,-1.124909922,7.738190992,-0.874929195,-2.700579062,-1.432258674,-2.151552431,-1.543783533,5.691760062,-1.983971934,1.892305482,5.625258501,-1.843953182,-2.207644492,-1.323624833,-0.286248696,-2.855253523,3.912270686,-2.764491133,8.968739784,-2.996712099,-1.710119097,4.427170607,3.095924241,2.007436895,-1.783301239,0.410939875,-2.482351593,7.141217578,-2.759894109,3.730955022,3.585497491,-1.556845323,3.55945075,-2.429681535,-1.428682094,-1.781932422,-0.867149154,-1.624014877,-2.358814515,-0.043113654,0.223663478,-0.993176628,-1.008295854,-1.173684686,-2.286081294,-2.63210785,-0.02120098,3.818801953,3.921438346,-2.737075967,0.752916843,-1.774223705,-1.809238432,-0.519184419,-0.545998494,-0.614391568,-1.465208148,-1.318995631,0.322602413,-1.206079289,-2.54893482,-2.891619046,-0.838072684,-1.480493635,2.229150853,-3.514015716,2.40026316,2.848924291,2.396462616,3.312001126,0.676630975,2.048535009
Validation|LLDeep_0030,0.238887261,2.766977519,-3.265176748,-0.800480596,-3.123718173,-2.721952822,-2.377609983,-1.084400989,0.127580085,1.622660195,-3.732155646,-1.086854362,4.010574778,1.705066049,-3.07475324,5.463925485,-4.664161092,-4.153335468,6.405848377,-2.505891074,-1.463834073,0.207236054,4.220204327,-0.687459639,1.987995814,6.725559451,1.921864882,3.925968466,-0.613689941,6.365709884,0.862141626,1.359348627,8.417358275,6.789931914,5.910455966,-2.133841579,5.261111408,3.663985419,3.543382083,-2.359709811,0.376047976,-3.816863232,-1.643072813,0.70450704,-1.216477337,-1.73066251,-2.634416871,-3.621296946,-3.865687038,-1.68761604,-2.028805642,-1.231267721,-0.791137576,0.67117303,-0.726781165,-1.341959804,1.997912468,-1.411015573,-0.839763776,-1.829977974,-1.229516173,-2.195081373,-1.589485653,-1.569158417,-2.441667207,-1.993840528,-2.215271909,-2.855859122,4.196523145,4.14630926,-1.622498086,-1.393374571,-2.671730927,-1.143393844,8.140833142,-1.700723323,-2.42001708,-1.812248182,-1.357196945,-2.252436584,8.348051727,5.356793852,-2.112417831,-2.476109141,-1.592089482,-0.554713345,-3.123718173,3.972946513,-3.032955782,8.00909874,-3.265176748,-1.978583747,4.158690319,2.827459592,1.738972246,-2.051765888,0.142475225,-2.750816243,-1.267730769,7.444017259,3.462490373,3.317017203,-1.825309972,3.290970462,-2.698146184,-1.697146743,-2.050397072,-1.135613804,-1.892479526,-2.627279165,-0.311578303,-0.044801171,-1.261641277,-1.276760503,-1.442149335,-2.554545944,-2.9005725,-0.289665629,3.550321665,3.652973697,-3.005540616,0.484452194,-2.042688354,-2.077703081,-0.787649068,-0.814463143,-0.882856217,-1.733672798,-1.58746028,0.054137764,-1.474543938,-2.817399469,-3.160083695,-1.106537333,-1.748958284,1.960686204,-3.782480366,2.516693563,2.580444003,2.127997967,3.043520838,0.408166326,1.78007036
Validation|LLDeep_0033,8.792117669,2.604135861,-3.431266025,-0.966569873,4.794180765,-2.8880421,-2.54369926,8.371204693,-0.038509192,1.456570917,-3.898244923,-1.252943639,3.84773312,1.538976772,-3.240842517,-3.06014263,-4.830250369,-4.319424745,-4.368248552,-2.671980352,5.959674761,0.041146777,4.057362669,2.610309992,6.207508901,6.994174476,1.755775604,4.896087967,-0.779779219,-1.561789119,0.696052349,1.19325935,-2.683428032,3.132068541,4.792248912,-2.299930857,6.157638819,6.75146332,3.380540425,-2.525799088,0.209958698,-3.982952509,-1.80916209,0.538417762,-1.382566615,-1.896751787,-2.800506148,-3.787386223,-4.031776316,-1.853705317,-2.194894919,-1.397356998,-0.957226853,0.505083753,-0.892870442,-1.508049081,1.831823191,-1.57710485,-1.005853053,-1.996067251,-1.39560545,-2.361170651,-1.755574931,-1.735247695,-0.208236031,-2.159929805,-2.381361187,-3.021948399,4.030433868,3.983467602,-1.788587364,-1.559463848,5.890549979,-1.309483121,2.990235005,-1.8668126,-2.586106357,-1.978337459,1.344159943,-2.418525861,6.535251557,5.590166316,-2.278507109,-2.642198418,-1.758178759,-0.720802622,-3.28980745,-1.957497698,-3.199045059,0.035898555,-3.431266025,-2.144673024,3.995848661,2.661370315,1.572882968,-2.217855165,-0.023614052,2.680484199,2.868300275,4.152905708,3.296401095,3.154175545,-1.99139925,3.128128805,-2.864235461,-1.86323602,-2.216486349,-1.301703081,-2.058568803,-2.793368442,-0.47766758,-0.210890448,-1.427730555,-1.44284978,-1.608238612,-2.720635221,-3.066661777,-0.455754907,3.387480007,3.486884419,-3.171629894,0.318362916,-2.208777631,-2.243792359,-0.953738346,-0.98055242,-1.048945495,5.297135752,-1.753549557,-0.111951513,-1.640633216,-2.983488747,-3.326172972,-1.27262661,-1.915047561,1.794596927,-3.948569643,1.965709234,2.417602345,7.177915776,2.88067918,5.317335239,1.613981083
Validation|LLDeep_0034,0.347483582,2.878066884,-3.156580426,-0.691884275,-3.015121851,-2.613356501,-2.269013662,9.185771681,0.236176406,1.731256516,-3.623559324,-0.978258041,4.121664143,1.81366237,-2.966156918,1.113838194,-4.555564771,-4.044739147,-4.093562954,-2.397294753,-1.355237751,0.315832375,4.331293692,-0.578863318,1.211080742,3.553406163,2.030461203,4.034564788,-0.50509362,-1.28710352,0.970737947,2.359891775,5.793839495,1.882763684,-0.146855946,-2.025245258,2.442097662,3.775074784,3.654471448,-2.25111349,0.484644297,-3.70826691,-1.534476492,0.813103361,-1.107881016,-1.622066188,-2.525820549,-3.512700625,-3.757090717,-1.579019718,-1.92020932,-1.122671399,-0.682541255,0.779769352,-0.618184844,-1.233363483,2.10650879,3.150350025,-0.731167455,-1.721381652,-1.120919852,-2.086485052,-1.480889332,-1.460562096,-2.333070885,-1.885244207,-2.106675588,-2.7472628,4.305119467,4.257398625,-1.513901765,-1.28477825,3.926312302,-1.034797523,5.756755012,-1.592127002,-2.311420759,-1.703651861,-1.248600624,-2.143840262,6.78418856,5.465390173,-2.00382151,-2.36751282,-1.483493161,-0.446117024,-3.015121851,-1.682812099,-2.92435946,0.310584154,-3.156580426,4.846429081,4.269779684,2.936055913,1.847568567,-1.943169567,0.251071547,-2.642219921,2.615548726,6.449451346,3.571086694,3.428106568,-1.716713651,3.402059828,-2.589549863,-1.588550422,-1.94180075,-1.027017482,-1.783883205,9.275969729,-0.202981982,0.06379515,-1.153044956,-1.168164182,-1.333553014,-2.445949622,-2.791976178,-0.181069308,3.66141103,3.761570018,-2.896944295,0.593048515,-1.934092033,-1.96910676,-0.679052747,-0.705866822,-0.774259896,-1.625076476,-1.478863959,0.162734085,-1.365947617,-2.708803148,-3.051487374,-0.997941012,-1.640361963,2.069282526,-3.673884044,2.240394833,2.691533368,2.236594288,3.154610203,0.516762647,5.108401604
Validation|LLDeep_0037,9.143890861,2.801891952,-3.232883039,-0.768186887,-3.091424463,8.041427272,-2.345316274,-1.052107279,0.159873794,1.654953904,-3.699861936,-1.054560653,4.04548921,1.737359758,-3.04245953,-2.861759643,-4.631867383,-4.121041759,-4.169865566,-2.473597365,-1.431540363,0.239529763,4.25511876,-0.65516593,5.12348369,5.529087832,1.954158591,3.958262175,-0.581396232,2.046386923,0.894435335,1.391642336,-2.485045046,4.871583121,4.621609355,-2.10154787,6.092133611,6.064277103,3.578296516,-2.327416102,0.408341685,-3.784569522,-1.610779104,0.736800749,-1.184183628,-1.698368801,-2.602123161,-3.589003237,-3.833393329,-1.65532233,-1.996511932,-1.198974011,-0.758843867,0.70346674,-0.694487456,-1.309666095,2.030206178,-1.378721864,-0.807470067,-1.797684265,-1.197222464,-2.162787664,-1.557191944,-1.536864708,-2.409373497,-1.961546819,-2.1829782,-2.823565413,4.228816854,4.181223692,-1.590204377,-1.361080862,6.406724537,-1.111100135,4.260231461,-1.668429614,-2.387723371,-1.779954473,-1.324903236,-2.220142874,6.799886092,7.527936694,-2.080124122,-2.443815432,-1.559795773,-0.522419636,-3.091424463,-1.759114711,-3.000662073,5.327649635,-3.232883039,3.943054317,4.193604752,2.859753301,1.771265955,-2.019472179,0.174768935,-2.718522533,-1.23543706,-2.996065049,3.494784082,3.351931635,-1.793016263,3.325884895,-2.665852475,-1.664853034,-2.018103362,-1.103320094,-1.860185817,-2.594985455,-0.279284594,-0.012507462,-1.229347568,-1.244466794,-1.409855626,-2.522252234,-2.86827879,-0.25737192,3.585236098,3.685267406,-2.973246907,0.516745903,-2.010394645,-2.045409372,-0.755355359,-0.782169434,-0.850562508,2.610088299,-1.555166571,0.086431473,-1.442250229,-2.78510576,-3.127789986,-1.074243624,-1.716664575,1.992979913,-3.750186656,8.147253582,2.615358436,2.160291676,3.078435271,6.132502648,1.812364069
